ba,pair,mape_pct,noise_pct,index
DUK,Thu-Fri,1.0735811398914037,7.323761436421543,0.14658876442266602
DUK,Thu-Sat,2.5901253450235746,7.323761436421543,0.3536605291568773
DUK,Thu-Sun,3.7691503380037616,7.323761436421543,0.5146467932802306
DUK,Fri-Sat,2.640041130621543,7.323761436421543,0.36047612330631723
DUK,Fri-Sun,4.118343162606099,7.323761436421543,0.5623262306340714
DUK,Sat-Sun,2.3194702134854626,7.323761436421543,0.3167047744005677
EPE,Mon-Tue,1.5652587387868593,7.549846196683076,0.20732326169432894
EPE,Mon-Wed,1.9342111627159004,7.549846196683076,0.2561921279357546
EPE,Mon-Thu,1.3036978749387287,7.549846196683076,0.1726787329139885
EPE,Mon-Fri,2.469863505169795,7.549846196683076,0.3271409033809055
EPE,Mon-Sat,4.479427901107205,7.549846196683076,0.5933137953293912
EPE,Mon-Sun,5.408210348903723,7.549846196683076,0.7163338441622491
EPE,Tue-Wed,0.5748145912862445,7.549846196683076,0.07613593393979093
EPE,Tue-Thu,0.6509473520977713,7.549846196683076,0.08621994874329444
EPE,Tue-Fri,1.212636447287979,7.549846196683076,0.16061737096323028
EPE,Tue-Sat,3.736437342371796,7.549846196683076,0.4949024450343571
EPE,Tue-Sun,5.065981651949107,7.549846196683076,0.6710046165145428
EPE,Wed-Thu,0.8314177789879068,7.549846196683076,0.1101238034959148
EPE,Wed-Fri,1.008829300920549,7.549846196683076,0.1336224970203717
EPE,Wed-Sat,3.312992243936056,7.549846196683076,0.43881585897624975
EPE,Wed-Sun,4.803534804852893,7.549846196683076,0.636242736569026
EPE,Thu-Fri,1.3884255455641479,7.549846196683076,0.18390116955947183
EPE,Thu-Sat,3.5173281227174114,7.549846196683076,0.4658807651290569
EPE,Thu-Sun,4.937640182524139,7.549846196683076,0.6540054000958888
EPE,Fri-Sat,3.602560114913155,7.549846196683076,0.47717000069430443
EPE,Fri-Sun,5.23897722745032,7.549846196683076,0.6939184045566379
EPE,Sat-Sun,2.4470473639166768,7.549846196683076,0.32411883635348154
ERCO,Mon-Tue,0.4223563035360768,4.698697312734956,0.08988795732624819
ERCO,Mon-Wed,0.5878497670264233,4.698697312734956,0.12510909469166367
ERCO,Mon-Thu,0.41183189691980504,4.698697312734956,0.08764810106060893
ERCO,Mon-Fri,1.017044197618307,4.698697312734956,0.2164523760366082
ERCO,Mon-Sat,2.260165975825866,4.698697312734956,0.48101970086476975
ERCO,Mon-Sun,2.961045847446569,4.698697312734956,0.6301844214185063
ERCO,Tue-Wed,0.2605142142648363,4.698697312734956,0.05544392348039963
ERCO,Tue-Thu,0.2638572987068668,4.698697312734956,0.05615541524492971
ERCO,Tue-Fri,0.7889697449879722,4.698697312734956,0.16791244306152997
ERCO,Tue-Sat,2.090552997548837,4.698697312734956,0.4449218279889571
ERCO,Tue-Sun,2.966014718681423,4.698697312734956,0.6312419211687854
ERCO,Wed-Thu,0.3641587881473354,4.698697312734956,0.07750207427925818
ERCO,Wed-Fri,0.8888231857586095,4.698697312734956,0.18916374616207293
ERCO,Wed-Sat,1.9721939056814106,4.698697312734956,0.41973206070034375
ERCO,Wed-Sun,2.879152806909157,4.698697312734956,0.6127555395206544
ERCO,Thu-Fri,0.8898588116813254,4.698697312734956,0.1893841531927427
ERCO,Thu-Sat,2.099175807827632,4.698697312734956,0.44675697711750906
ERCO,Thu-Sun,2.9444768754927306,4.698697312734956,0.6266581308636899
ERCO,Fri-Sat,1.9451296738802908,4.698697312734956,0.413972117039413
ERCO,Fri-Sun,3.1930964484710325,4.698697312734956,0.6795705779592848
ERCO,Sat-Sun,1.6438788319693853,4.698697312734956,0.3498584229960831
FMPP,Mon-Tue,0.316799762101863,3.95753165790157,0.0800498364856649
FMPP,Mon-Wed,0.45028726576190775,3.95753165790157,0.11377982659036182
FMPP,Mon-Thu,0.5766544103216427,3.95753165790157,0.14571062474517416
FMPP,Mon-Fri,1.2305326573608166,3.95753165790157,0.31093438125856726
FMPP,Mon-Sat,2.8456979052359754,3.95753165790157,0.7190587849257711
FMPP,Mon-Sun,3.1313535634646765,3.95753165790157,0.7912390434610033
FMPP,Tue-Wed,0.2785275174843605,3.95753165790157,0.07037910029809998
FMPP,Tue-Thu,0.3357403455018845,3.95753165790157,0.08483579526939437
FMPP,Tue-Fri,1.1237452519193742,3.95753165790157,0.2839510455148767
FMPP,Tue-Sat,2.6854312887435707,3.95753165790157,0.6785621748298246
FMPP,Tue-Sun,2.8603317177225485,3.95753165790157,0.7227564969724595
FMPP,Wed-Thu,0.3018676027538263,3.95753165790157,0.0762767373322511
FMPP,Wed-Fri,1.1118066957593886,3.95753165790157,0.2809343782606428
FMPP,Wed-Sat,2.702540444859374,3.95753165790157,0.6828853635228685
FMPP,Wed-Sun,2.89656375485304,3.95753165790157,0.7319117079126299
FMPP,Thu-Fri,0.9620514441277319,3.95753165790157,0.24309380879036285
FMPP,Thu-Sat,2.5553912555658664,3.95753165790157,0.6457033010623672
FMPP,Thu-Sun,2.9467714349395164,3.95753165790157,0.7445983228096282
FMPP,Fri-Sat,2.3165813041976255,3.95753165790157,0.5853601447691167
FMPP,Fri-Sun,3.099696199380242,3.95753165790157,0.7832397735066549
FMPP,Sat-Sun,1.156339502824547,3.95753165790157,0.29218705061166356
FPC,Mon-Tue,0.40891313774664095,4.970782510955042,0.0822633331563879
FPC,Mon-Wed,0.6617472334617216,4.970782510955042,0.1331273762236239
FPC,Mon-Thu,0.6594885061417807,4.970782510955042,0.13267297546982648
FPC,Mon-Fri,1.4683537011942391,4.970782510955042,0.2953968913260948
FPC,Mon-Sat,3.144467462831315,4.970782510955042,0.6325900310265566
FPC,Mon-Sun,2.935957390959337,4.970782510955042,0.5906428986761781
FPC,Tue-Wed,0.3706368451902893,4.970782510955042,0.07456307822228143
FPC,Tue-Thu,0.4169810378991764,4.970782510955042,0.08388639756018242
FPC,Tue-Fri,1.352340392820291,4.970782510955042,0.27205784800278143
FPC,Tue-Sat,2.9479533813475944,4.970782510955042,0.5930561988682143
FPC,Tue-Sun,2.7156940516190184,4.970782510955042,0.5463312960552863
FPC,Wed-Thu,0.37220308807228664,4.970782510955042,0.07487816802525421
FPC,Wed-Fri,1.3123470751687543,4.970782510955042,0.2640121695681696
FPC,Wed-Sat,3.000258034171342,4.970782510955042,0.6035786171612041
FPC,Wed-Sun,2.7525348270317753,4.970782510955042,0.5537427600112257
FPC,Thu-Fri,1.1402012711160765,4.970782510955042,0.22938063948748552
FPC,Thu-Sat,2.7753704156021497,4.970782510955042,0.5583367225352442
FPC,Thu-Sun,2.6617567639739663,4.970782510955042,0.5354804315231567
FPC,Fri-Sat,2.033617428594472,4.970782510955042,0.40911414331900653
FPC,Fri-Sun,2.718763469040616,4.970782510955042,0.5469487878515645
FPC,Sat-Sun,1.5265880670373089,4.970782510955042,0.30711222300973373
FPL,Mon-Tue,0.3969457718792479,3.3240944205639686,0.11941471019102452
FPL,Mon-Wed,0.4426987572091905,3.3240944205639686,0.13317875523345749
FPL,Mon-Thu,0.6267123070862817,3.3240944205639686,0.18853625312482944
FPL,Mon-Fri,1.2106631342860232,3.3240944205639686,0.36420840719699565
FPL,Mon-Sat,2.6072795447337125,3.3240944205639686,0.7843578475401307
FPL,Mon-Sun,2.5606696092667423,3.3240944205639686,0.7703360029202471
FPL,Tue-Wed,0.2046579962708657,3.3240944205639686,0.061568045421568754
FPL,Tue-Thu,0.3434491732475138,3.3240944205639686,0.10332112443100937
FPL,Tue-Fri,1.026574371159378,3.3240944205639686,0.3088282826169566
