date,n_bas,label,median_err,share_extreme
2024-04-14,43,,5.642262154779855,0.046511627906976744
2019-11-15,44,,5.632157635173306,0.045454545454545456
2020-06-05,43,,5.631384550745984,0.023255813953488372
2019-10-19,43,,5.630781511971363,0.0
2020-11-01,40,,5.627049880458577,0.0
2025-10-21,43,,5.621403357456265,0.0
2020-11-26,43,Thanksgiving,5.619748341729058,0.0
2019-10-10,44,,5.619184851382958,0.09090909090909091
2018-10-23,43,,5.6076134245709035,0.0
2024-05-05,43,,5.603766285403461,0.023255813953488372
2022-10-27,43,,5.599018067625065,0.0
2019-10-24,44,,5.59818833247333,0.0
2021-10-19,42,,5.5950951122285435,0.0
2023-11-12,43,,5.572696194701432,0.0
2025-04-21,43,,5.563725046302992,0.0
2019-01-01,43,New Year's Day,5.559979629419245,0.023255813953488372
2018-05-13,44,,5.557272905359555,0.09090909090909091
2020-06-01,43,,5.555317584410227,0.0
2022-10-23,43,,5.537179347990681,0.023255813953488372
2022-11-14,43,,5.536181151748495,0.0
2023-05-21,42,,5.532618483556485,0.047619047619047616
2024-11-21,43,,5.528143332175733,0.0
2018-05-04,44,,5.525995643879201,0.0
2022-02-25,43,,5.512593480390329,0.023255813953488372
2018-03-22,44,,5.509020977106577,0.0
2019-05-06,44,,5.503743306572107,0.0
2017-05-28,44,,5.49994315692817,0.0
2026-05-28,42,,5.49564448949619,0.023809523809523808
2022-06-26,43,,5.49557567280233,0.18604651162790697
2021-11-07,42,,5.49086087212255,0.0
2025-05-26,43,Memorial Day,5.48001415617533,0.0
2016-11-20,43,,5.47909710770976,0.0
2024-06-22,43,,5.4737372384247704,0.09302325581395349
2018-05-21,44,,5.473491409867152,0.022727272727272728
2023-06-03,42,,5.4693462028453155,0.023809523809523808
2019-11-28,44,Thanksgiving,5.467732715901734,0.0
2024-07-08,43,,5.4662038962192625,0.09302325581395349
2024-05-28,43,,5.462165161704579,0.023255813953488372
2020-05-26,43,,5.458229778563809,0.13953488372093023
2024-06-12,43,,5.454285756010733,0.023255813953488372
2017-04-15,44,,5.4502522834919365,0.022727272727272728
2026-03-16,43,,5.4486710577210475,0.06976744186046512
2020-05-29,43,,5.448337694371378,0.023255813953488372
2018-10-16,43,,5.441959879832806,0.046511627906976744
2025-06-07,42,,5.441850444487912,0.047619047619047616
2021-10-08,43,,5.439818198171743,0.023255813953488372
2018-05-25,43,,5.435151029016989,0.023255813953488372
2023-11-28,43,,5.434919881790695,0.0
2020-06-22,43,,5.4312032370654695,0.0
2022-06-25,43,,5.430077380301949,0.09302325581395349
2021-05-31,44,Memorial Day,5.426579863754531,0.13636363636363635
2024-04-17,43,,5.426429092862716,0.0
2018-05-16,43,,5.41978044508159,0.023255813953488372
2022-06-12,43,,5.419482267158188,0.0
2018-11-10,42,,5.419391428040434,0.0
2020-05-09,43,,5.4187341072646635,0.046511627906976744
2024-05-16,43,,5.413255780316464,0.0
2024-06-08,43,,5.405205395784631,0.046511627906976744
2025-10-24,42,,5.401853006539539,0.0
2026-03-22,41,,5.398755178620773,0.04878048780487805
2021-06-04,44,,5.394082167694873,0.06818181818181818
2025-11-28,43,Day after Thanksgiving,5.391332412072496,0.0
2015-10-04,43,,5.38852982924857,0.023255813953488372
2019-10-13,43,,5.387422046259461,0.023255813953488372
2023-10-15,43,,5.386873413748649,0.0
2025-10-22,43,,5.385376620705232,0.0
2020-05-10,43,,5.384861980073844,0.046511627906976744
2022-10-18,43,,5.383099872445962,0.0
2020-05-27,43,,5.382500183310151,0.09302325581395349
2020-11-03,43,,5.3816466550151825,0.0
2018-10-22,43,,5.379746625749379,0.023255813953488372
2022-11-22,43,,5.379570286098373,0.0
2019-11-09,44,,5.368892335889104,0.09090909090909091
2025-10-11,43,,5.36279279510248,0.0
2021-09-01,43,,5.361739608689355,0.0
2025-10-17,43,,5.3600878927049,0.0
2018-04-07,44,,5.3557418844743525,0.022727272727272728
2024-11-28,43,Thanksgiving,5.351931672525306,0.0
2018-05-12,44,,5.344608253008472,0.045454545454545456
2024-04-29,43,,5.342822375801557,0.023255813953488372
2018-05-29,44,,5.340699330085613,0.09090909090909091
2024-11-23,43,,5.337538649271603,0.0
2024-06-11,43,,5.330080510047722,0.09302325581395349
2021-06-19,44,Juneteenth,5.329504783824711,0.045454545454545456
2019-04-18,43,,5.327680948454711,0.0
2025-10-12,42,,5.326288350698393,0.047619047619047616
2021-10-29,43,,5.325446334445482,0.0
2026-06-13,42,,5.3245969777403515,0.047619047619047616
2022-12-24,42,Christmas Eve,5.321538044121384,0.0
2023-11-04,41,,5.321097069209849,0.07317073170731707
2022-10-30,43,,5.317425853645793,0.0
2025-10-28,43,,5.314858829599148,0.0
2020-06-11,43,,5.3074641469510855,0.0
2025-06-29,43,,5.307448487264557,0.023255813953488372
2021-03-13,43,,5.305760583429576,0.0
2022-12-28,43,,5.303593368546472,0.09302325581395349
2026-03-21,42,,5.302240172262044,0.14285714285714285
2022-06-06,43,,5.3019247038253,0.0
2015-11-14,44,,5.301887169990799,0.0
2016-06-03,44,,5.294328852140394,0.022727272727272728
2022-11-16,43,,5.291945562723136,0.0
2022-04-25,43,,5.290107000962932,0.0
2019-10-29,44,,5.288728401076721,0.022727272727272728
2017-03-15,44,,5.286010337950345,0.0
2021-05-03,44,,5.285025523332894,0.022727272727272728
2019-12-19,43,,5.280889438451563,0.0
2018-11-04,38,,5.273610763133965,0.0
2022-10-20,43,,5.272545151289184,0.16279069767441862
2018-05-23,43,,5.27051217874017,0.0
2019-06-16,44,,5.269618604546258,0.0
2018-10-10,43,,5.264382412931561,0.0
2023-10-16,43,,5.262964077500188,0.0
2022-10-24,43,,5.261509222581302,0.0
2023-10-28,43,,5.258814981846937,0.06976744186046512
2024-05-15,43,,5.258613943475602,0.0
2024-04-18,43,,5.258373469072559,0.0
2025-04-04,43,,5.251544130179851,0.0
2024-06-13,43,,5.245526006570319,0.06976744186046512
2025-04-13,43,,5.234790083151594,0.046511627906976744
2025-06-08,43,,5.22420597511533,0.18604651162790697
2017-06-04,42,,5.219091070958671,0.023809523809523808
2026-04-03,42,,5.216631476846864,0.023809523809523808
2026-06-10,42,,5.215158135926945,0.0
2026-03-25,43,,5.2109619647419025,0.046511627906976744
2021-06-03,44,,5.208092097294074,0.09090909090909091
2018-11-18,43,,5.203313078825652,0.046511627906976744
2021-04-02,43,,5.201289441735388,0.0
2026-04-04,42,,5.198446364029715,0.023809523809523808
2026-06-03,42,,5.191633450891909,0.023809523809523808
2015-10-02,43,,5.18933087028682,0.0
2022-05-18,43,,5.1857562625953175,0.023255813953488372
2024-03-15,42,,5.184213702708515,0.0
2020-10-29,43,,5.182516673409492,0.06976744186046512
2025-10-25,43,,5.182055472003441,0.023255813953488372
2026-06-01,42,,5.181848999046737,0.0
2016-01-01,44,New Year's Day,5.181548984437797,0.0
2017-06-03,44,,5.180348238699702,0.0
2025-03-30,43,,5.1714357193337825,0.023255813953488372
2024-03-31,43,,5.171150927039154,0.0
2024-06-07,43,,5.170112330993006,0.0
2016-12-09,44,,5.170102846541225,0.0
2026-03-24,42,,5.170076539447425,0.07142857142857142
2026-05-17,41,,5.16641455254484,0.07317073170731707
2017-06-14,43,,5.1614556841909405,0.0
2022-05-05,42,,5.161239322828902,0.0
2015-11-21,44,,5.161155230958277,0.022727272727272728
2024-05-18,43,,5.156382891489984,0.0
2022-06-09,42,,5.1549738535025735,0.023809523809523808
2024-04-30,43,,5.1547269861427845,0.023255813953488372
2017-06-20,44,,5.1541115596356715,0.0
2023-07-05,43,,5.152859420062249,0.023255813953488372
2018-05-05,43,,5.149976055876599,0.0
2022-09-23,43,,5.146582110020388,0.0
2025-03-24,43,,5.143472311086816,0.0
2024-12-01,43,,5.137007057942613,0.023255813953488372
2021-10-23,43,,5.1325374416457725,0.0
2020-12-03,43,,5.127497241545343,0.13953488372093023
2021-04-07,44,,5.126510983990478,0.0
2025-06-06,43,,5.1165354208999645,0.023255813953488372
2018-11-15,43,,5.115427554652802,0.023255813953488372
2017-10-15,44,,5.115393655810882,0.022727272727272728
2022-09-29,43,,5.115080416465463,0.0
2020-05-03,43,,5.113513180589791,0.023255813953488372
2019-10-27,44,,5.111838478697157,0.0
2022-10-21,43,,5.110614826093157,0.09302325581395349
2018-10-24,43,,5.109135049679886,0.023255813953488372
2019-06-03,44,,5.108695668147828,0.022727272727272728
2026-03-12,43,,5.104078036949667,0.023255813953488372
2021-06-06,44,,5.099569841311503,0.045454545454545456
2022-06-11,42,,5.099348000441848,0.047619047619047616
2025-06-16,42,,5.099111678736476,0.047619047619047616
2026-03-31,42,,5.098985510840716,0.0
2026-03-30,43,,5.098898978678739,0.0
2024-10-16,43,,5.0973021150354745,0.023255813953488372
2023-04-10,43,,5.086075373583917,0.046511627906976744
2025-10-23,43,,5.086003609102399,0.0
2023-05-30,43,,5.0849449580219055,0.023255813953488372
2020-04-26,43,,5.0817746101329515,0.06976744186046512
2017-06-07,44,,5.074433594795465,0.022727272727272728
2024-11-17,43,,5.074109649283217,0.023255813953488372
2019-03-25,44,,5.071424408705493,0.022727272727272728
2016-11-21,43,,5.069938594634257,0.023255813953488372
2018-05-11,44,,5.067189943324392,0.0
2021-01-01,43,New Year's Day,5.066947744381051,0.0
2021-05-13,44,,5.064088958634949,0.0
2024-06-03,43,,5.061964618718648,0.0
2020-09-19,43,,5.060592756965824,0.023255813953488372
2020-12-05,43,,5.060237854880178,0.0
2024-05-11,43,,5.05884351811868,0.023255813953488372
2023-06-05,43,,5.057909723438735,0.0
2024-05-01,43,,5.055391288939392,0.0
2025-01-25,43,,5.047194520682982,0.11627906976744186
2016-06-02,43,,5.046659127060823,0.0
2021-06-17,44,,5.045268337873534,0.022727272727272728
2023-11-25,43,,5.045020937794256,0.0
2021-05-25,44,,5.044854788856977,0.0
2022-03-19,43,,5.037030360601212,0.0
2016-06-11,41,,5.03057745487583,0.04878048780487805
2020-09-18,43,,5.029259987928544,0.0
2021-04-19,44,,5.023605669145758,0.0
2017-04-16,43,,5.023239963612717,0.0
2026-06-04,42,,5.020366841260679,0.0
2021-06-27,44,,5.018569459422432,0.0
2021-05-24,44,,5.016514833862694,0.06818181818181818
2026-03-29,42,,5.011439868076328,0.09523809523809523
2023-04-29,42,,5.01059920268105,0.07142857142857142
2020-10-28,41,,5.003526099021237,0.0975609756097561
2016-12-02,44,,5.003524352194006,0.0
2025-11-11,43,Veterans Day,4.998840208336839,0.06976744186046512
2024-11-15,43,,4.9981691555843515,0.023255813953488372
2025-04-22,42,,4.998046979613112,0.0
2018-10-25,43,,4.994397126408246,0.0
2016-04-19,42,,4.992126054120083,0.023809523809523808
2025-06-03,43,,4.990722529614347,0.0
2022-01-01,43,New Year's Day,4.98344656560644,0.023255813953488372
2015-11-22,43,,4.981121447034629,0.0
2018-06-09,43,,4.980723445896038,0.0
2019-04-19,42,,4.980525710707234,0.023809523809523808
2020-12-02,43,,4.978930844524445,0.046511627906976744
2018-10-15,43,,4.9771056236123465,0.0
2020-10-04,42,,4.976679378034703,0.0
2026-05-11,42,,4.97577043998381,0.023809523809523808
2021-10-18,42,,4.974641374290989,0.0
2022-06-02,43,,4.97418679663073,0.0
2021-07-03,44,,4.972138829522698,0.0
2024-11-24,42,,4.968308146600197,0.047619047619047616
2022-09-28,43,,4.968154916482582,0.023255813953488372
2026-03-19,40,,4.965215830139222,0.05
2021-06-15,43,,4.962155156099949,0.023255813953488372
2017-05-20,44,,4.957910996422735,0.0
2021-10-09,43,,4.954611177533136,0.0
2024-06-21,43,,4.95458068273564,0.046511627906976744
2021-03-31,44,,4.951540094167193,0.0
2019-05-07,43,,4.948075355256424,0.0
2026-05-10,41,,4.946822273735588,0.0
2024-03-14,43,,4.942549640346599,0.0
2023-10-08,43,,4.942299651567861,0.0
2025-10-18,43,,4.938882154823071,0.0
2019-10-04,44,,4.938806096412193,0.0
2019-02-07,44,,4.936090060918756,0.022727272727272728
2025-03-29,43,,4.926317210672334,0.0
2025-01-19,43,,4.920205612787518,0.046511627906976744
2021-06-28,44,,4.91929448481895,0.0
2023-01-27,43,,4.9175793045922855,0.0
2021-04-30,44,,4.914940059031867,0.022727272727272728
2025-07-06,43,,4.913383245667672,0.023255813953488372
2017-05-23,44,,4.912615091956967,0.045454545454545456
2019-06-17,44,,4.912574908423428,0.0
2018-07-08,37,,4.911910867216534,0.0
2018-05-24,43,,4.9095346049207,0.0
2016-05-28,44,,4.907457276145047,0.045454545454545456
2016-05-02,42,,4.9064051263364306,0.0
2026-01-24,41,,4.905443583123326,0.0
2018-10-26,43,,4.90329123199027,0.0
