date,n_bas,label,median_err,share_of_bas
2023-08-23,1,,17.911696838137985,0.023255813953488372
2026-03-12,1,,23.661592389335976,0.023255813953488372
2023-08-07,1,,6.9270848704516625,0.023809523809523808
2023-07-16,1,,10.155750682068192,0.023255813953488372
2026-03-13,1,,26.67043440390356,0.023809523809523808
2023-06-03,1,,8.039326733603387,0.023809523809523808
2026-04-03,1,,45.4382851843151,0.023809523809523808
2026-03-18,1,,19.916941133152047,0.023809523809523808
2023-05-30,1,,10.031849569431579,0.023255813953488372
2023-04-08,1,,14.27778249542852,0.023255813953488372
2023-03-26,1,,11.248270075750504,0.023255813953488372
2023-03-25,1,,9.748310082510642,0.023255813953488372
2023-03-23,1,,7.306606056209556,0.023809523809523808
2023-03-16,1,,20.904796350858398,0.023255813953488372
2023-03-14,1,,7.126698122328583,0.023255813953488372
2023-03-11,1,,13.264830687224286,0.023255813953488372
2023-03-03,1,,24.04008813057161,0.023809523809523808
2023-03-02,1,,42.471720417352685,0.023255813953488372
2026-05-29,1,,7.9687460677558315,0.024390243902439025
2026-06-03,1,,19.679841849622594,0.023809523809523808
2023-03-01,1,,39.65012074757157,0.023255813953488372
2023-02-28,1,,52.145258167683075,0.023255813953488372
2023-02-27,1,,21.537036110052586,0.023255813953488372
2023-02-25,1,,9.153478148413582,0.023255813953488372
2026-06-06,1,,14.496399541168694,0.023809523809523808
2026-06-07,1,,18.06890836990883,0.023809523809523808
2026-06-10,1,,17.99436705378309,0.023809523809523808
2026-06-12,1,,9.278227472815402,0.023809523809523808
2026-06-13,1,,11.616872279167028,0.023809523809523808
2023-01-09,1,,8.469146681645123,0.023255813953488372
2026-06-16,1,,12.810716752332238,0.023809523809523808
2026-06-22,1,,17.2990690184887,0.023809523809523808
2023-04-17,1,,11.702425209498012,0.023255813953488372
2023-04-22,1,,16.102694785158192,0.023255813953488372
2026-05-11,1,,12.270020180474983,0.023809523809523808
2026-04-05,1,,20.04537211749788,0.024390243902439025
2026-03-20,1,,27.214243279373978,0.023809523809523808
2026-03-22,1,,20.644215870602597,0.024390243902439025
2026-03-23,1,,19.584289502403927,0.023809523809523808
2023-05-21,1,,9.519738213122148,0.023809523809523808
2026-03-26,1,,24.22673230269012,0.024390243902439025
2026-03-31,1,,17.332730959138285,0.023809523809523808
2026-04-02,1,,22.33050971795297,0.023809523809523808
2023-05-08,1,,20.446733977145527,0.023255813953488372
2026-04-04,1,,27.789901928186683,0.023809523809523808
2023-05-07,1,,21.55369429257018,0.023255813953488372
2026-04-07,1,,20.445671219156658,0.023809523809523808
2023-04-23,1,,11.381062504770386,0.023255813953488372
2023-05-06,1,,11.510161100391002,0.023255813953488372
2026-04-12,1,,12.387818195137392,0.023809523809523808
2026-04-13,1,,19.350071515387533,0.023809523809523808
2026-04-18,1,,31.551678107927966,0.023809523809523808
2026-05-01,1,,13.669633841493164,0.023809523809523808
2026-05-02,1,,17.606187342534373,0.023809523809523808
2026-05-03,1,,16.0836826990558,0.023809523809523808
2026-05-06,1,,26.45186446063303,0.023809523809523808
2026-05-07,1,,19.600400788393934,0.023809523809523808
2026-05-09,1,,17.296188804978893,0.023809523809523808
2024-01-05,1,,135.67856497155157,0.023255813953488372
2025-01-20,1,MLK Day,26.061354840400725,0.023255813953488372
2024-01-16,1,,20.078077541710357,0.023255813953488372
2025-06-22,1,,11.83009274483003,0.023255813953488372
2025-06-01,1,,10.515332465706985,0.023255813953488372
2025-06-05,1,,13.872143968928322,0.023255813953488372
2024-11-10,1,,19.61051506225163,0.023255813953488372
