date,n_bas,label,median_err,share_of_bas
2017-03-17,3,,19.480844455488104,0.06818181818181818
2018-01-05,3,,20.397893444536606,0.06976744186046512
2020-07-11,3,,12.591944059255427,0.07142857142857142
2024-06-13,3,,11.631608867147133,0.06976744186046512
2024-06-23,3,,12.250942817032605,0.06976744186046512
2020-06-08,3,,11.370614913052874,0.06976744186046512
2024-07-05,3,,10.87061969658032,0.06976744186046512
2024-07-07,3,,11.057675921773559,0.06976744186046512
2017-10-28,3,,14.697722010220637,0.06818181818181818
2020-09-09,3,,12.227918904736025,0.06976744186046512
2020-09-10,3,,11.493904991748927,0.06976744186046512
2024-11-08,3,,16.568929713966977,0.06976744186046512
2024-11-09,3,,16.72041856312045,0.06976744186046512
2017-09-22,3,,10.87480481057747,0.06818181818181818
2023-11-04,3,,18.44658474636706,0.07317073170731707
2020-11-11,3,Veterans Day,19.177265846698955,0.07142857142857142
2020-06-03,3,,11.780777035635987,0.06976744186046512
2020-12-09,3,,22.334748989751034,0.06976744186046512
2025-11-11,3,Veterans Day,15.595972298486357,0.06976744186046512
2016-12-21,3,,16.36033408411495,0.06818181818181818
2018-05-09,3,,12.497433246022362,0.06818181818181818
2018-05-07,3,,12.30055421454186,0.06818181818181818
2025-09-26,3,,16.843828936712786,0.06976744186046512
2020-05-28,3,,12.32582497519672,0.06976744186046512
2023-10-28,3,,9.266103286272452,0.06976744186046512
2020-04-25,3,,17.138609017670127,0.06976744186046512
2020-12-10,2,,19.11145328335669,0.046511627906976744
2021-07-06,2,,15.006294465172562,0.045454545454545456
2021-06-25,2,,9.49021568945179,0.045454545454545456
2021-02-04,2,,19.57399125018842,0.045454545454545456
2021-06-23,2,,15.923820989213933,0.045454545454545456
2020-05-10,2,,10.936974849231866,0.046511627906976744
2020-05-17,2,,12.900394324242818,0.046511627906976744
2020-05-05,2,,14.362371731203034,0.046511627906976744
2021-04-03,2,,17.922058164221955,0.046511627906976744
2021-04-04,2,,17.843478916467333,0.045454545454545456
2021-06-20,2,,12.755504352083724,0.045454545454545456
2021-06-19,2,Juneteenth,9.10740009466156,0.045454545454545456
